"","Behavior 0","Behavior 1","Mating ID"
"668","Leg Showcase","Freezing","g1.H30xH71"
"669","Freezing","Leg Showcase","g1.H30xH71"
"670","Leg Showcase","Freezing","g1.H30xH71"
"671","Freezing","Leg Showcase","g1.H30xH71"
"672","Leg Showcase","Abdomen Tapping","g1.H30xH71"
"673","Abdomen Tapping","Leg Showcase","g1.H30xH71"
"674","Leg Showcase","Retreat","g1.H30xH71"
"675","Retreat","Freezing","g1.H30xH71"
"676","Freezing","Leg Showcase","g1.H30xH71"
"677","Leg Showcase","Freezing","g1.H30xH71"
"678","Freezing","Leg Showcase","g1.H30xH71"
"679","Leg Showcase","Freezing","g1.H30xH71"
"680","Freezing","Abdomen Tapping","g1.H30xH71"
"681","Abdomen Tapping","Freezing","g1.H30xH71"
"682","Freezing","Leg Showcase","g1.H30xH71"
"683","Leg Showcase","Freezing","g1.H30xH71"
"684","Freezing","Leg Showcase","g1.H30xH71"
"685","Leg Showcase","Abdomen Tapping","g1.H30xH71"
"686","Abdomen Tapping","Leg Showcase","g1.H30xH71"
"687","Leg Showcase","Freezing","g1.H30xH71"
"688","Freezing","Leg Showcase","g1.H30xH71"
"689","Leg Showcase","Freezing","g1.H30xH71"
"690","Freezing","Leg Showcase","g1.H30xH71"
"691","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H30xH71"
"692","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H30xH71"
"693","Leg Showcase","Freezing","g1.H30xH71"
"694","Freezing","Leg Showcase","g1.H30xH71"
"695","Leg Showcase","Freezing","g1.H30xH71"
"696","Freezing","Leg Showcase","g1.H30xH71"
"697","Leg Showcase","Freezing","g1.H30xH71"
"698","Freezing","Leg Showcase","g1.H30xH71"
"699","Leg Showcase","Freezing","g1.H30xH71"
"700","Freezing","Leg Showcase","g1.H30xH71"
"701","Leg Showcase","Freezing","g1.H30xH71"
"702","Freezing","Leg Showcase","g1.H30xH71"
"703","Leg Showcase","Freezing","g1.H30xH71"
"704","Freezing","Leg Showcase","g1.H30xH71"
"705","Leg Showcase","Abdomen Tapping","g1.H30xH71"
"706","Abdomen Tapping","Leg Showcase","g1.H30xH71"
"707","Leg Showcase","Freezing","g1.H30xH71"
"708","Freezing","Leg Showcase","g1.H30xH71"
"709","Leg Showcase","Freezing","g1.H30xH71"
"710","Freezing","Leg Showcase","g1.H30xH71"
"711","Leg Showcase","Freezing","g1.H30xH71"
"712","Freezing","Leg Showcase","g1.H30xH71"
"713","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H30xH71"
"714","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H30xH71"
"715","Leg Showcase","Freezing","g1.H30xH71"
"716","Freezing","Leg Showcase","g1.H30xH71"
"717","Leg Showcase","Freezing","g1.H30xH71"
"718","Freezing","Leg Showcase","g1.H30xH71"
"719","Leg Showcase","Retreat","g1.H30xH71"
"720","Retreat","Freezing","g1.H30xH71"
"721","Freezing","Retreat","g1.H30xH71"
"722","Retreat","Freezing","g1.H30xH71"
"723","Freezing","Leg Showcase","g1.H30xH71"
"724","Leg Showcase","Freezing","g1.H30xH71"
"725","Freezing","Leg Showcase","g1.H30xH71"
"726","Leg Showcase","Freezing","g1.H30xH71"
"727","Freezing","Leg Showcase","g1.H30xH71"
"728","Leg Showcase","Freezing","g1.H30xH71"
"729","Freezing","Leg Showcase","g1.H30xH71"
"730","Leg Showcase","Abdomen Tapping","g1.H30xH71"
"731","Abdomen Tapping","Leg Showcase","g1.H30xH71"
"732","Leg Showcase","Freezing","g1.H30xH71"
"733","Freezing","Leg Showcase","g1.H30xH71"
"734","Leg Showcase","Freezing","g1.H30xH71"
"735","Freezing","Leg Showcase","g1.H30xH71"
"736","Leg Showcase","Freezing","g1.H30xH71"
"737","Freezing","Abdomen Tapping","g1.H30xH71"
"738","Abdomen Tapping","Leg Showcase","g1.H30xH71"
"739","Leg Showcase","Freezing","g1.H30xH71"
"740","Freezing","Leg Showcase","g1.H30xH71"
"741","Leg Showcase","Freezing","g1.H30xH71"
"742","Freezing","Leg Showcase","g1.H30xH71"
"743","Leg Showcase","Freezing","g1.H30xH71"
"744","Freezing","Leg Showcase","g1.H30xH71"
"745","Leg Showcase","Freezing","g1.H30xH71"
"746","Freezing","Abdomen Tapping","g1.H30xH71"
"747","Abdomen Tapping","Freezing","g1.H30xH71"
"748","Freezing","Leg Showcase","g1.H30xH71"
"749","Leg Showcase","Freezing","g1.H30xH71"
"750","Freezing","Leg Showcase","g1.H30xH71"
"751","Leg Showcase","Freezing","g1.H30xH71"
"752","Freezing","Leg Showcase","g1.H30xH71"
"753","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H30xH71"
"754","Leg Showcase + Pedipalp Showcase","Freezing","g1.H30xH71"
"755","Freezing","Leg Showcase + Pedipalp Showcase","g1.H30xH71"
"756","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H30xH71"
"757","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H30xH71"
"758","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H30xH71"
"759","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H30xH71"
"760","Leg Showcase + Pedipalp Showcase","Abdomen Tapping","g1.H30xH71"
"761","Abdomen Tapping","Leg Showcase","g1.H30xH71"
"762","Leg Showcase","Abdomen Tapping","g1.H30xH71"
"763","Abdomen Tapping","Freezing","g1.H30xH71"
"764","Freezing","Abdomen Tapping","g1.H30xH71"
"765","Abdomen Tapping","Leg Showcase","g1.H30xH71"
"766","Leg Showcase","Freezing","g1.H30xH71"
"767","Freezing","Mounting.Start","g1.H30xH71"
"768","Mounting.Start","Mounted + Freezing","g1.H30xH71"
"769","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H30xH71"
"770","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H30xH71"
"771","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H30xH71"
"772","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H30xH71"
"773","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H30xH71"
"774","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H30xH71"
"775","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H30xH71"
"776","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H30xH71"
"777","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H30xH71"
"778","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H30xH71"
"779","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H30xH71"
"780","Leg Showcase + Mounted + Pedipalp Showcase","Retreat","g1.H30xH71"
"781","Courtship.Start","Leg Showcase","g1.H45xH65"
"782","Leg Showcase","Abdomen Tapping","g1.H45xH65"
"783","Abdomen Tapping","Leg Showcase","g1.H45xH65"
"784","Leg Showcase","Freezing","g1.H45xH65"
"785","Freezing","Leg Showcase","g1.H45xH65"
"786","Leg Showcase","Abdomen Tapping","g1.H45xH65"
"787","Abdomen Tapping","Leg Showcase","g1.H45xH65"
"788","Leg Showcase","Freezing","g1.H45xH65"
"789","Freezing","Leg Showcase","g1.H45xH65"
"790","Leg Showcase","Freezing","g1.H45xH65"
"791","Freezing","Leg Showcase","g1.H45xH65"
"792","Leg Showcase","Freezing","g1.H45xH65"
"793","Freezing","Leg Showcase","g1.H45xH65"
"794","Leg Showcase","Freezing","g1.H45xH65"
"795","Freezing","Leg Showcase","g1.H45xH65"
"796","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H45xH65"
"797","Leg Showcase + Pedipalp Showcase","Freezing","g1.H45xH65"
"798","Freezing","Pedipalp Showcase","g1.H45xH65"
"799","Pedipalp Showcase","Leg Showcase","g1.H45xH65"
"800","Leg Showcase","Abdomen Tapping","g1.H45xH65"
"801","Abdomen Tapping","Leg Showcase","g1.H45xH65"
"802","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H45xH65"
"803","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H45xH65"
"804","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H45xH65"
"805","Leg Showcase + Pedipalp Showcase","Freezing","g1.H45xH65"
"806","Freezing","Leg Showcase + Pedipalp Showcase","g1.H45xH65"
"807","Leg Showcase + Pedipalp Showcase","Freezing","g1.H45xH65"
"808","Freezing","Abdomen Tapping","g1.H45xH65"
"809","Abdomen Tapping","Freezing","g1.H45xH65"
"810","Freezing","Leg Showcase","g1.H45xH65"
"811","Leg Showcase","Freezing","g1.H45xH65"
"812","Freezing","Abdomen Tapping","g1.H45xH65"
"813","Abdomen Tapping","Freezing","g1.H45xH65"
"814","Freezing","Leg Showcase","g1.H45xH65"
"815","Leg Showcase","Freezing","g1.H45xH65"
"816","Freezing","Leg Showcase","g1.H45xH65"
"817","Leg Showcase","Freezing","g1.H45xH65"
"818","Freezing","Leg Showcase","g1.H45xH65"
"819","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H45xH65"
"820","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H45xH65"
"821","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H45xH65"
"822","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H45xH65"
"823","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H45xH65"
"824","Leg Showcase + Pedipalp Showcase","Freezing","g1.H45xH65"
"825","Freezing","Abdomen Tapping","g1.H45xH65"
"826","Abdomen Tapping","Leg Showcase","g1.H45xH65"
"827","Leg Showcase","Freezing","g1.H45xH65"
"828","Freezing","Abdomen Tapping","g1.H45xH65"
"829","Abdomen Tapping","Freezing","g1.H45xH65"
"830","Freezing","Leg Showcase","g1.H45xH65"
"831","Leg Showcase","Freezing","g1.H45xH65"
"832","Freezing","Leg Showcase","g1.H45xH65"
"833","Leg Showcase","Grooming","g1.H45xH65"
"834","Grooming","Leg Showcase","g1.H45xH65"
"835","Leg Showcase","Freezing","g1.H45xH65"
"836","Freezing","Abdomen Tapping","g1.H45xH65"
"837","Abdomen Tapping","Leg Showcase","g1.H45xH65"
"838","Leg Showcase","Freezing","g1.H45xH65"
"839","Freezing","Leg Showcase + Pedipalp Showcase","g1.H45xH65"
"840","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H45xH65"
"841","Leg Showcase","Freezing","g1.H45xH65"
"842","Freezing","Leg Showcase","g1.H45xH65"
"843","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H45xH65"
"844","Leg Showcase + Pedipalp Showcase","Abdomen Tapping","g1.H45xH65"
"845","Abdomen Tapping","Leg Showcase + Pedipalp Showcase","g1.H45xH65"
"846","Leg Showcase + Pedipalp Showcase","Freezing","g1.H45xH65"
"847","Freezing","Abdomen Tapping","g1.H45xH65"
"848","Abdomen Tapping","Leg Showcase","g1.H45xH65"
"849","Leg Showcase","Freezing","g1.H45xH65"
"850","Freezing","Leg Showcase","g1.H45xH65"
"851","Leg Showcase","Freezing","g1.H45xH65"
"852","Freezing","Leg Showcase + Pedipalp Showcase","g1.H45xH65"
"853","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H45xH65"
"854","Leg Showcase","Freezing","g1.H45xH65"
"855","Freezing","Leg Showcase","g1.H45xH65"
"856","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H45xH65"
"857","Leg Showcase + Pedipalp Showcase","Freezing","g1.H45xH65"
"858","Freezing","Leg Showcase","g1.H45xH65"
"859","Leg Showcase","Freezing","g1.H45xH65"
"860","Freezing","Leg Showcase","g1.H45xH65"
"861","Leg Showcase","Freezing","g1.H45xH65"
"862","Freezing","Leg Showcase","g1.H45xH65"
"863","Leg Showcase","Freezing","g1.H45xH65"
"864","Freezing","Leg Showcase","g1.H45xH65"
"865","Leg Showcase","Freezing","g1.H45xH65"
"866","Freezing","Abdomen Tapping","g1.H45xH65"
"867","Abdomen Tapping","Freezing","g1.H45xH65"
"868","Freezing","Abdomen Tapping","g1.H45xH65"
"869","Abdomen Tapping","Freezing","g1.H45xH65"
"870","Freezing","Leg Showcase","g1.H45xH65"
"871","Leg Showcase","Freezing","g1.H45xH65"
"872","Freezing","Leg Showcase","g1.H45xH65"
"873","Leg Showcase","Freezing","g1.H45xH65"
"874","Freezing","Leg Showcase","g1.H45xH65"
"875","Leg Showcase","Freezing","g1.H45xH65"
"876","Freezing","Leg Showcase","g1.H45xH65"
"877","Leg Showcase","Freezing","g1.H45xH65"
"878","Freezing","Leg Showcase","g1.H45xH65"
"879","Leg Showcase","Freezing","g1.H45xH65"
"880","Freezing","Leg Showcase","g1.H45xH65"
"881","Leg Showcase","Freezing","g1.H45xH65"
"882","Freezing","Leg Showcase","g1.H45xH65"
"883","Leg Showcase","Abdomen Tapping","g1.H45xH65"
"884","Abdomen Tapping","Freezing","g1.H45xH65"
"885","Freezing","Leg Showcase","g1.H45xH65"
"886","Leg Showcase","Freezing","g1.H45xH65"
"887","Freezing","Leg Showcase","g1.H45xH65"
"888","Leg Showcase","Freezing","g1.H45xH65"
"889","Freezing","Leg Showcase","g1.H45xH65"
"890","Leg Showcase","Freezing","g1.H45xH65"
"891","Freezing","Leg Showcase","g1.H45xH65"
"892","Leg Showcase","Freezing","g1.H45xH65"
"893","Freezing","Leg Showcase","g1.H45xH65"
"894","Leg Showcase","Freezing","g1.H45xH65"
"895","Freezing","Leg Showcase","g1.H45xH65"
"896","Leg Showcase","Freezing","g1.H45xH65"
"897","Freezing","Leg Showcase","g1.H45xH65"
"898","Leg Showcase","Freezing","g1.H45xH65"
"899","Freezing","Leg Showcase","g1.H45xH65"
"900","Leg Showcase","Freezing","g1.H45xH65"
"901","Freezing","Leg Showcase","g1.H45xH65"
"902","Leg Showcase","Retreat","g1.H45xH65"
"903","Retreat","Freezing","g1.H45xH65"
"904","Freezing","Leg Showcase","g1.H45xH65"
"905","Leg Showcase","Freezing","g1.H45xH65"
"906","Freezing","Leg Showcase","g1.H45xH65"
"907","Leg Showcase","Freezing","g1.H45xH65"
"908","Freezing","Leg Showcase","g1.H45xH65"
"909","Leg Showcase","Freezing","g1.H45xH65"
"910","Freezing","Leg Showcase","g1.H45xH65"
"911","Leg Showcase","Freezing","g1.H45xH65"
"912","Freezing","Leg Showcase","g1.H45xH65"
"913","Leg Showcase","Freezing","g1.H45xH65"
"914","Freezing","Leg Showcase","g1.H45xH65"
"915","Leg Showcase","Freezing","g1.H45xH65"
"916","Freezing","Abdomen Tapping","g1.H45xH65"
"917","Abdomen Tapping","Leg Showcase","g1.H45xH65"
"918","Leg Showcase","Freezing","g1.H45xH65"
"919","Freezing","Leg Showcase","g1.H45xH65"
"920","Leg Showcase","Freezing","g1.H45xH65"
"921","Freezing","Leg Showcase","g1.H45xH65"
"922","Leg Showcase","Freezing","g1.H45xH65"
"923","Freezing","Leg Showcase","g1.H45xH65"
"924","Leg Showcase","Freezing","g1.H45xH65"
"925","Freezing","Leg Showcase","g1.H45xH65"
"926","Leg Showcase","Freezing","g1.H45xH65"
"927","Freezing","Retreat","g1.H45xH65"
"928","Retreat","Freezing","g1.H45xH65"
"929","Freezing","Abdomen Tapping","g1.H45xH65"
"930","Abdomen Tapping","Leg Showcase","g1.H45xH65"
"931","Leg Showcase","Freezing","g1.H45xH65"
"932","Freezing","Leg Showcase","g1.H45xH65"
"933","Leg Showcase","Freezing","g1.H45xH65"
"934","Freezing","Leg Showcase","g1.H45xH65"
"935","Leg Showcase","Freezing","g1.H45xH65"
"936","Freezing","Retreat","g1.H45xH65"
"937","Retreat","Freezing","g1.H45xH65"
"938","Freezing","Leg Showcase","g1.H45xH65"
"939","Leg Showcase","Freezing","g1.H45xH65"
"940","Freezing","Leg Showcase","g1.H45xH65"
"941","Leg Showcase","Freezing","g1.H45xH65"
"942","Freezing","Leg Showcase","g1.H45xH65"
"943","Leg Showcase","Freezing","g1.H45xH65"
"944","Freezing","Leg Showcase + Pedipalp Showcase","g1.H45xH65"
"945","Leg Showcase + Pedipalp Showcase","Freezing","g1.H45xH65"
"946","Freezing","Retreat","g1.H45xH65"
"947","Retreat","Freezing","g1.H45xH65"
"948","Freezing","Retreat","g1.H45xH65"
"949","Retreat","Freezing","g1.H45xH65"
"950","Freezing","Leg Showcase","g1.H45xH65"
"951","Leg Showcase","Freezing","g1.H45xH65"
"952","Freezing","Leg Showcase","g1.H45xH65"
"953","Leg Showcase","Freezing","g1.H45xH65"
"954","Freezing","Leg Showcase","g1.H45xH65"
"955","Leg Showcase","Freezing","g1.H45xH65"
"956","Freezing","Leg Showcase","g1.H45xH65"
"957","Leg Showcase","Freezing","g1.H45xH65"
"958","Freezing","Leg Showcase","g1.H45xH65"
"959","Leg Showcase","Freezing","g1.H45xH65"
"960","Freezing","Leg Showcase","g1.H45xH65"
"961","Leg Showcase","Freezing","g1.H45xH65"
"962","Freezing","Leg Showcase","g1.H45xH65"
"963","Leg Showcase","Freezing","g1.H45xH65"
"964","Freezing","Leg Showcase","g1.H45xH65"
"965","Leg Showcase","Mounting.Start","g1.H45xH65"
"966","Mounting.Start","Leg Showcase + Mounted","g1.H45xH65"
"967","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g1.H45xH65"
"968","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H45xH65"
"969","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H45xH65"
"970","Leg Showcase + Mounted + Pedipalp Showcase","Retreat","g1.H45xH65"
"971","Courtship.Start","Leg Showcase","g1.H62xJ132"
"972","Leg Showcase","Freezing","g1.H62xJ132"
"973","Freezing","Leg Showcase","g1.H62xJ132"
"974","Leg Showcase","Freezing","g1.H62xJ132"
"975","Freezing","Leg Showcase","g1.H62xJ132"
"976","Leg Showcase","Freezing","g1.H62xJ132"
"977","Freezing","Leg Showcase","g1.H62xJ132"
"978","Leg Showcase","Freezing","g1.H62xJ132"
"979","Freezing","Leg Showcase","g1.H62xJ132"
"980","Leg Showcase","Freezing","g1.H62xJ132"
"981","Freezing","Leg Showcase","g1.H62xJ132"
"982","Leg Showcase","Freezing","g1.H62xJ132"
"983","Freezing","Abdomen Tapping","g1.H62xJ132"
"984","Abdomen Tapping","Freezing","g1.H62xJ132"
"985","Freezing","Leg Showcase","g1.H62xJ132"
"986","Leg Showcase","Freezing","g1.H62xJ132"
"987","Freezing","Leg Showcase","g1.H62xJ132"
"988","Leg Showcase","Freezing","g1.H62xJ132"
"989","Freezing","Leg Showcase","g1.H62xJ132"
"990","Leg Showcase","Freezing","g1.H62xJ132"
"991","Freezing","Leg Showcase","g1.H62xJ132"
"992","Leg Showcase","Freezing","g1.H62xJ132"
"993","Freezing","Leg Showcase","g1.H62xJ132"
"994","Leg Showcase","Freezing","g1.H62xJ132"
"995","Freezing","Leg Showcase","g1.H62xJ132"
"996","Leg Showcase","Freezing","g1.H62xJ132"
"997","Freezing","Leg Showcase","g1.H62xJ132"
"998","Leg Showcase","Freezing","g1.H62xJ132"
"999","Freezing","Leg Showcase","g1.H62xJ132"
"1000","Leg Showcase","Freezing","g1.H62xJ132"
"1001","Freezing","Abdomen Tapping","g1.H62xJ132"
"1002","Abdomen Tapping","Freezing","g1.H62xJ132"
"1003","Freezing","Leg Showcase","g1.H62xJ132"
"1004","Leg Showcase","Freezing","g1.H62xJ132"
"1005","Freezing","Leg Showcase","g1.H62xJ132"
"1006","Leg Showcase","Freezing","g1.H62xJ132"
"1007","Freezing","Leg Showcase","g1.H62xJ132"
"1008","Leg Showcase","Freezing","g1.H62xJ132"
"1009","Freezing","Leg Showcase","g1.H62xJ132"
"1010","Leg Showcase","Freezing","g1.H62xJ132"
"1011","Freezing","Leg Showcase","g1.H62xJ132"
"1012","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H62xJ132"
"1013","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H62xJ132"
"1014","Leg Showcase","Freezing","g1.H62xJ132"
"1015","Freezing","Leg Showcase","g1.H62xJ132"
"1016","Leg Showcase","Freezing","g1.H62xJ132"
"1017","Freezing","Leg Showcase","g1.H62xJ132"
"1018","Leg Showcase","Freezing","g1.H62xJ132"
"1019","Freezing","Leg Showcase","g1.H62xJ132"
"1020","Leg Showcase","Freezing","g1.H62xJ132"
"1021","Freezing","Abdomen Tapping","g1.H62xJ132"
"1022","Abdomen Tapping","Freezing","g1.H62xJ132"
"1023","Freezing","Leg Showcase","g1.H62xJ132"
"1024","Leg Showcase","Freezing","g1.H62xJ132"
"1025","Freezing","Leg Showcase","g1.H62xJ132"
"1026","Leg Showcase","Freezing","g1.H62xJ132"
"1027","Freezing","Leg Showcase","g1.H62xJ132"
"1028","Leg Showcase","Freezing","g1.H62xJ132"
"1029","Freezing","Leg Showcase","g1.H62xJ132"
"1030","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H62xJ132"
"1031","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H62xJ132"
"1032","Leg Showcase","Freezing","g1.H62xJ132"
"1033","Freezing","Leg Showcase","g1.H62xJ132"
"1034","Leg Showcase","Freezing","g1.H62xJ132"
"1035","Freezing","Abdomen Tapping","g1.H62xJ132"
"1036","Abdomen Tapping","Leg Showcase","g1.H62xJ132"
"1037","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H62xJ132"
"1038","Leg Showcase + Pedipalp Showcase","Freezing","g1.H62xJ132"
"1039","Freezing","Leg Showcase","g1.H62xJ132"
"1040","Leg Showcase","Freezing","g1.H62xJ132"
"1041","Freezing","Pedipalp Showcase","g1.H62xJ132"
"1042","Pedipalp Showcase","Leg Showcase + Pedipalp Showcase","g1.H62xJ132"
"1043","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H62xJ132"
"1044","Leg Showcase","Freezing","g1.H62xJ132"
"1045","Freezing","Leg Showcase","g1.H62xJ132"
"1046","Leg Showcase","Freezing","g1.H62xJ132"
"1047","Freezing","Leg Showcase","g1.H62xJ132"
"1048","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H62xJ132"
"1049","Leg Showcase + Pedipalp Showcase","Freezing","g1.H62xJ132"
"1050","Freezing","Leg Showcase","g1.H62xJ132"
"1051","Leg Showcase","Freezing","g1.H62xJ132"
"1052","Freezing","Leg Showcase","g1.H62xJ132"
"1053","Leg Showcase","Leg Showcase + Pedipalp Showcase","g1.H62xJ132"
"1054","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H62xJ132"
"1055","Leg Showcase","Freezing","g1.H62xJ132"
"1056","Freezing","Leg Showcase","g1.H62xJ132"
"1057","Leg Showcase","Freezing","g1.H62xJ132"
"1058","Freezing","Abdomen Tapping","g1.H62xJ132"
"1059","Abdomen Tapping","Leg Showcase","g1.H62xJ132"
"1060","Leg Showcase","Freezing","g1.H62xJ132"
"1061","Freezing","Leg Showcase","g1.H62xJ132"
"1062","Leg Showcase","Freezing","g1.H62xJ132"
"1063","Freezing","Leg Showcase","g1.H62xJ132"
"1064","Leg Showcase","Freezing","g1.H62xJ132"
"1065","Freezing","Abdomen Tapping","g1.H62xJ132"
"1066","Abdomen Tapping","Leg Showcase","g1.H62xJ132"
"1067","Leg Showcase","Freezing","g1.H62xJ132"
"1068","Freezing","Abdomen Tapping","g1.H62xJ132"
"1069","Abdomen Tapping","Freezing","g1.H62xJ132"
"1070","Freezing","Leg Showcase","g1.H62xJ132"
"1071","Leg Showcase","Freezing","g1.H62xJ132"
"1072","Freezing","Leg Showcase","g1.H62xJ132"
"1073","Leg Showcase","Abdomen Tapping","g1.H62xJ132"
"1074","Abdomen Tapping","Leg Showcase","g1.H62xJ132"
"1075","Leg Showcase","Freezing","g1.H62xJ132"
"1076","Freezing","Abdomen Tapping","g1.H62xJ132"
"1077","Abdomen Tapping","Leg Showcase","g1.H62xJ132"
"1078","Leg Showcase","Freezing","g1.H62xJ132"
"1079","Freezing","Leg Showcase","g1.H62xJ132"
"1080","Leg Showcase","Freezing","g1.H62xJ132"
"1081","Freezing","Leg Showcase","g1.H62xJ132"
"1082","Leg Showcase","Freezing","g1.H62xJ132"
"1083","Freezing","Leg Showcase","g1.H62xJ132"
"1084","Leg Showcase","Freezing","g1.H62xJ132"
"1085","Freezing","Leg Showcase","g1.H62xJ132"
"1086","Leg Showcase","Abdomen Tapping","g1.H62xJ132"
"1087","Abdomen Tapping","Leg Showcase","g1.H62xJ132"
"1088","Leg Showcase","Freezing","g1.H62xJ132"
"1089","Freezing","Leg Showcase","g1.H62xJ132"
"1090","Leg Showcase","Freezing","g1.H62xJ132"
"1091","Freezing","Leg Showcase","g1.H62xJ132"
"1092","Leg Showcase","Freezing","g1.H62xJ132"
"1093","Freezing","Abdomen Tapping","g1.H62xJ132"
"1094","Abdomen Tapping","Freezing","g1.H62xJ132"
"1095","Freezing","Leg Showcase","g1.H62xJ132"
"1096","Leg Showcase","Freezing","g1.H62xJ132"
"1097","Freezing","Leg Showcase + Pedipalp Showcase","g1.H62xJ132"
"1098","Leg Showcase + Pedipalp Showcase","Leg Showcase","g1.H62xJ132"
"1099","Leg Showcase","Freezing","g1.H62xJ132"
"1100","Freezing","Mounting.Start","g1.H62xJ132"
"1101","Mounting.Start","Leg Showcase + Mounted + Pedipalp Showcase","g1.H62xJ132"
"1102","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H62xJ132"
"1103","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H62xJ132"
"1104","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H62xJ132"
"1105","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H62xJ132"
"1106","Leg Showcase + Mounted + Pedipalp Showcase","Leg Showcase + Mounted","g1.H62xJ132"
"1107","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g1.H62xJ132"
"1108","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H62xJ132"
"1109","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H62xJ132"
"1110","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H62xJ132"
"1111","Mounted + Freezing","Leg Showcase + Mounted","g1.H62xJ132"
"1112","Leg Showcase + Mounted","Leg Showcase + Mounted + Pedipalp Showcase","g1.H62xJ132"
"1113","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H62xJ132"
"1114","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H62xJ132"
"1115","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H62xJ132"
"1116","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H62xJ132"
"1117","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H62xJ132"
"1118","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H62xJ132"
"1119","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H62xJ132"
"1120","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H62xJ132"
"1121","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H62xJ132"
"1122","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H62xJ132"
"1123","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H62xJ132"
"1124","Mounted + Freezing","Leg Showcase + Mounted + Pedipalp Showcase","g1.H62xJ132"
"1125","Leg Showcase + Mounted + Pedipalp Showcase","Mounted + Freezing","g1.H62xJ132"
